Date,Glacier,Mountain_range,SSP,Sample,Site,clim_bio1,clim_bio10,clim_bio11,clim_bio12,clim_bio13,clim_bio14,clim_bio15,clim_bio16,clim_bio17,clim_bio18,clim_bio19,clim_bio2,clim_bio3,clim_bio4,clim_bio5,clim_bio6,clim_bio7,clim_bio8,clim_bio9,clim_fcf,clim_fgd,clim_pr,clim_scd,clim_tas,clim_tasmax,clim_tasmin,elevation,gl_area,gl_coverage,gl_dist,gl_index,glims_id,latitude,longitude,min_calcite,min_clays,min_feldspar,min_quartz,rgi_v6,pc_water_temp_predicted,pc_turbidity_predicted,pc_conductivity_predicted,pc_ph_predicted,nut_din_predicted,nut_srp_predicted,chla_predicted,bacterial_abundance_predicted,shannon_predicted,pielou_predicted,mntd_predicted,mpd_predicted,pd_predicted,bioclim_PC1,bioclim_PC2,bioclim_PC3,bioclim_PC4,bioclim_PC5,bioclim_PC6
Future,GL155,Chilean Andes,585,GL155_UP,UP,3.17000000000002,11.95,-4.50999999999996,1190.14,279.72,21.54,92.86,725.28,69.7,79.58,717.62,9.78,0.374988269805908,649.48,17.79,-8.30999999999998,26.1,-4.08999999999996,11.17,154.6,47.4,3.52488885400471,286,12.37,17.65,6.95000000000003,3169,0.275001202551504,0.247960775586841,2943.25,0.00038968767231022,G290109E33559S,-33.6067,-69.9027,-0.720929561572397,0.401327274481897,-1.89812048521946,-1.61621079672153,RGI60-17.13720,1.84173007590996,3.10733394367325,6.0310624931628,7.42650542391536,4.09264751222761,1.04859878094731,-6.2643692088701,14.8472470235522,6.05483530840346,0.779344767195239,0.091934318653483,1.7053659089004,293.334469611461,0.0309109187333978,0.952108114081049,1.5445796870787,-2.07820532297968,-2.56132636647243,0.496345815915822
Present,GL156,Alaska Range,126,GL156_DN,DN,-2.74999999999994,7.25000000000006,-10.95,3594.2,432.9,161,29.4,1168.8,557.1,687.9,1103.8,5.1,0.195000004768372,726.9,11.85,-14.35,26.2,-10.15,5.05000000000001,51,0,5.1402004984509,365,5.55000000000001,8.55000000000001,2.15000000000003,870,1.18357093300278,0.627418070788903,618,0.00291575794589738,G210925E61062N,61.07,-149.12,-4.97623386737892,0.855022954641676,-2.49920843449886,-1.11733649766639,RGI60-01.08876,0.48835156546926,3.76455920963973,4.33802532161868,8.31252543712664,3.636021696977,1.31646775703523,-9.09648352778853,16.161541700787,5.73814329044191,0.740077578504251,0.0886140051333257,1.75073675076974,295.625656384994,-0.793026509182323,0.524308940764507,-0.760909316754608,2.29351703021293,-1.60029467571194,1.45594771973618
Present,GL156,Alaska Range,370,GL156_DN,DN,-2.74999999999994,7.25000000000006,-10.95,3594.2,432.9,161,29.4,1168.8,557.1,687.9,1103.8,5.1,0.195000004768372,726.9,11.85,-14.35,26.2,-10.15,5.05000000000001,51,0,5.1402004984509,365,5.55000000000001,8.55000000000001,2.15000000000003,870,1.19241106294469,0.627418070788903,618,0.00292863654613721,G210925E61062N,61.07,-149.12,-4.97623386737892,0.855022954641676,-2.49920843449886,-1.11733649766639,RGI60-01.08876,0.48835156546926,3.75958209734652,4.33802532161868,8.31134604202872,3.63638103256261,1.3151272050916,-9.09013738328148,16.164175536468,5.73814329044191,0.740077578504251,0.0885769577707929,1.75048559576378,295.628316614209,-0.793026509182323,0.524308940764507,-0.760909316754608,2.29351703021293,-1.60029467571194,1.45594771973618
Present,GL156,Alaska Range,585,GL156_DN,DN,-2.74999999999994,7.25000000000006,-10.95,3594.2,432.9,161,29.4,1168.8,557.1,687.9,1103.8,5.1,0.195000004768372,726.9,11.85,-14.35,26.2,-10.15,5.05000000000001,51,0,5.1402004984509,365,5.55000000000001,8.55000000000001,2.15000000000003,870,1.18815316985602,0.627418070788903,618,0.00292242643892601,G210925E61062N,61.07,-149.12,-4.97623386737892,0.855022954641676,-2.49920843449886,-1.11733649766639,RGI60-01.08876,0.48835156546926,3.76338672978985,4.33802532161868,8.31081996996081,3.63626837406388,1.31581783449432,-9.09321347326064,16.1622901670025,5.73814329044191,0.740077578504251,0.088608610285038,1.75072681583069,295.627160593078,-0.793026509182323,0.524308940764507,-0.760909316754608,2.29351703021293,-1.60029467571194,1.45594771973618
Present,GL156,Alaska Range,126,GL156_UP,UP,-3.34999999999997,6.65000000000003,-11.35,3594.3,434.4,160,29.4,1173.1,553.9,678.9,1108.9,5.1,0.196000003814697,718.3,11.15,-14.85,26,-10.65,4.35000000000002,53,0,5.13432676643881,365,4.85000000000002,7.95000000000004,1.45000000000005,957,1.18357093300278,0.665386156721445,11,0.141108649170615,G210925E61062N,61.066,-149.113,-4.97623386737892,0.855022954641676,-2.49920843449886,-1.11733649766639,RGI60-01.08876,-0.502006924178165,3.76876601903658,4.26050925984262,8.30802471227781,3.65070373463269,1.28428507558717,-9.1391643903659,16.1518940542289,5.69680787157688,0.73521026762746,0.0886138460587756,1.7598270682858,295.599122071167,-0.675510371560663,0.307364305521918,-0.814508429539569,2.46226978974256,-1.64794826610681,1.47535454861922
Present,GL156,Alaska Range,370,GL156_UP,UP,-3.34999999999997,6.65000000000003,-11.35,3594.3,434.4,160,29.4,1173.1,553.9,678.9,1108.9,5.1,0.196000003814697,718.3,11.15,-14.85,26,-10.65,4.35000000000002,53,0,5.13432676643881,365,4.85000000000002,7.95000000000004,1.45000000000005,957,1.19241106294469,0.665386156721445,11,0.141645200685939,G210925E61062N,61.066,-149.113,-4.97623386737892,0.855022954641676,-2.49920843449886,-1.11733649766639,RGI60-01.08876,-0.502006924178165,3.75798740658423,4.26050925984262,8.30714194547371,3.65070373463269,1.28428507558717,-9.13382064016745,16.1540923811883,5.69680787157688,0.73521026762746,0.088608414081797,1.75915203952315,295.599122071167,-0.675510371560663,0.307364305521918,-0.814508429539569,2.46226978974256,-1.64794826610681,1.47535454861922
Present,GL156,Alaska Range,585,GL156_UP,UP,-3.34999999999997,6.65000000000003,-11.35,3594.3,434.4,160,29.4,1173.1,553.9,678.9,1108.9,5.1,0.196000003814697,718.3,11.15,-14.85,26,-10.65,4.35000000000002,53,0,5.13432676643881,365,4.85000000000002,7.95000000000004,1.45000000000005,957,1.18815316985602,0.665386156721445,11,0.141386555606454,G210925E61062N,61.066,-149.113,-4.97623386737892,0.855022954641676,-2.49920843449886,-1.11733649766639,RGI60-01.08876,-0.502006924178165,3.76201996502631,4.26050925984262,8.30605632761104,3.65070373463269,1.28428507558717,-9.13615287551125,16.1507178882183,5.69680787157688,0.73521026762746,0.0886084438861445,1.75943075900466,295.599122071167,-0.675510371560663,0.307364305521918,-0.814508429539569,2.46226978974256,-1.64794826610681,1.47535454861922
Future,GL156,Alaska Range,126,GL156_UP,UP,-0.909999999999957,8.93000000000003,-8.56999999999997,4066,516.28,164.7,30.98,1313.66,601.22,728.4,1104.16,4.68,0.184015951156616,700.06,13.65,-11.77,25.42,-5.92999999999996,6.63000000000004,50,54,5.16163816763278,361.4,7.31000000000004,10.71,3.65000000000003,957,0.178753370424897,0.426388855388375,1087.75,0.00100426289097472,G210925E61062N,61.066,-149.113,-4.97623386737892,0.855022954641676,-2.49920843449886,-1.11733649766639,RGI60-01.08876,1.0247670135568,3.29844176194007,4.640725191193,8.19493027563159,3.6450367507207,1.26155905610649,-8.4823732698013,16.3227638809689,5.85642149260278,0.754506154313561,0.0898901698674156,1.75831783692544,295.626473082451,-1.65647942008444,0.971044943706898,-0.882147376404976,1.59932059545835,-1.14269215827965,1.56201071699122
Future,GL156,Alaska Range,370,GL156_UP,UP,2.03000000000004,11.59,-4.88999999999996,4466.76,585.5,172.84,32.14,1506.66,636.34,777.6,1216.74,4.1,0.174541518688202,664.72,16.23,-7.24999999999998,23.48,-4.24999999999995,9.31000000000004,40.6,147.8,5.20724320214864,334.6,10.15,13.63,6.45000000000003,957,-0.63783455516139,0.287428503110601,2089.75,0.000347731456976223,G210925E61062N,61.066,-149.113,-4.97623386737892,0.855022954641676,-2.49920843449886,-1.11733649766639,RGI60-01.08876,1.54155344614226,2.99657062716819,4.82928968076456,8.09680759635544,3.53836716034283,1.20261508212963,-7.70615426178017,16.4999095993165,5.95081923312511,0.764863245278918,0.0902782328753139,1.75414046627565,295.63504244486,-2.90160894685118,1.64667281143982,-0.748609945539135,0.891346735653661,-1.02262384080301,1.83727859231534
Future,GL156,Alaska Range,585,GL156_UP,UP,2.95000000000002,12.51,-3.94999999999997,4549.32,610,173.8,32.92,1564.82,640.02,800.1,1252.28,4.82,0.195482907295227,667.14,17.01,-7.48999999999998,24.5,-2.68999999999998,10.29,68.6,238.4,5.21248710994284,307.6,11.25,14.87,7.05000000000003,957,-0.705970990742059,0.278638514893568,2210,0.000317806616469245,G210925E61062N,61.066,-149.113,-4.97623386737892,0.855022954641676,-2.49920843449886,-1.11733649766639,RGI60-01.08876,1.5353570974843,2.99367353384088,4.84206838014203,8.09752078883693,3.49996254595034,1.20135578915884,-7.55537435673803,16.5030876468257,5.95551164491653,0.765465723117642,0.0904063894005186,1.74879294998983,295.644429076801,-3.1167508261395,1.86188611222688,-0.801336426347039,0.486132265464094,-1.02779712606153,1.47146538088719
Present,GL157,Alaska Range,126,GL157_DN,DN,2.25000000000006,11.55,-5.14999999999998,6553.5,833.5,305.7,28.4,2285.1,1073.6,1137.5,2190.4,4.8,0.198000001907349,673.5,15.7500000000001,-8.24999999999994,24,-4.44999999999999,9.15000000000003,52,266,5.75400019081682,335,9.75000000000006,12.65,6.45000000000005,0,1.21521422088369,0.564642473395035,2342,0.000783343331203896,G211285E60812N,60.784,-148.717,-5.9522438339547,1.21690088421305,-3.48186528472961,-2.54274764947785,RGI60-01.09507,1.48234593608135,3.77173046603426,4.08260829863549,8.40230612703588,3.46152401935951,1.17472028808717,-8.14695909831051,16.5249152052984,5.77869840154902,0.743750724770263,0.0892251826111004,1.71421148510263,295.680306995207,-5.14843245930189,1.67822740443983,-2.75822342030254,1.91433422197002,-1.53151205129436,0.910888445235385
Present,GL157,Alaska Range,370,GL157_DN,DN,2.25000000000006,11.55,-5.14999999999998,6553.5,833.5,305.7,28.4,2285.1,1073.6,1137.5,2190.4,4.8,0.198000001907349,673.5,15.7500000000001,-8.24999999999994,24,-4.44999999999999,9.15000000000003,52,266,5.75400019081682,335,9.75000000000006,12.65,6.45000000000005,0,1.22701023196015,0.564642473395035,2342,0.00078797351697516,G211285E60812N,60.784,-148.717,-5.9522438339547,1.21690088421305,-3.48186528472961,-2.54274764947785,RGI60-01.09507,1.48234593608135,3.77085468716626,4.08260829863549,8.40219656791929,3.46152319691833,1.17436128458357,-8.14721891680112,16.5114339521521,5.77869840154902,0.743750724770263,0.0891892619944338,1.71381278538844,295.680306995207,-5.14843245930189,1.67822740443983,-2.75822342030254,1.91433422197002,-1.53151205129436,0.910888445235385
Present,GL157,Alaska Range,585,GL157_DN,DN,2.25000000000006,11.55,-5.14999999999998,6553.5,833.5,305.7,28.4,2285.1,1073.6,1137.5,2190.4,4.8,0.198000001907349,673.5,15.7500000000001,-8.24999999999994,24,-4.44999999999999,9.15000000000003,52,266,5.75400019081682,335,9.75000000000006,12.65,6.45000000000005,0,1.23721881860327,0.564642473395035,2342,0.000792002672665988,G211285E60812N,60.784,-148.717,-5.9522438339547,1.21690088421305,-3.48186528472961,-2.54274764947785,RGI60-01.09507,1.48234593608135,3.77968640422386,4.08260829863549,8.40233138455339,3.46152387833926,1.17491822135032,-8.15200177244884,16.521689284668,5.77869840154902,0.743750724770263,0.0891561041346529,1.71378713349573,295.680306995207,-5.14843245930189,1.67822740443983,-2.75822342030254,1.91433422197002,-1.53151205129436,0.910888445235385
Present,GL157,Alaska Range,126,GL157_UP,UP,2.25000000000006,11.55,-5.14999999999998,6553.5,833.5,305.7,28.4,2285.1,1073.6,1137.5,2190.4,4.8,0.198000001907349,673.5,15.7500000000001,-8.24999999999994,24,-4.44999999999999,9.15000000000003,52,266,5.75400019081682,335,9.75000000000006,12.65,6.45000000000005,233,1.21521422088369,0.609748985374694,806,0.002272773505825,G211285E60812N,60.7904,-148.725,-5.9522438339547,1.21690088421305,-3.48186528472961,-2.54274764947785,RGI60-01.09507,0.723807158319399,3.78977546156093,4.02205292202067,8.40320381693013,3.47703514871895,1.13338157455799,-8.13098269306556,16.4968318014701,5.71879005613435,0.735482770930252,0.0892253628999702,1.72449391121291,295.680487338057,-5.14843245930189,1.67822740443983,-2.75822342030254,1.91433422197002,-1.53151205129436,0.910888445235385
Present,GL157,Alaska Range,370,GL157_UP,UP,2.25000000000006,11.55,-5.14999999999998,6553.5,833.5,305.7,28.4,2285.1,1073.6,1137.5,2190.4,4.8,0.198000001907349,673.5,15.7500000000001,-8.24999999999994,24,-4.44999999999999,9.15000000000003,52,266,5.75400019081682,335,9.75000000000006,12.65,6.45000000000005,233,1.22701023196015,0.609748985374694,806,0.00228618727274967,G211285E60812N,60.7904,-148.725,-5.9522438339547,1.21690088421305,-3.48186528472961,-2.54274764947785,RGI60-01.09507,0.723807158319399,3.79009864509643,4.02205292202067,8.40279227482613,3.47754449493878,1.13185522569132,-8.1275993396013,16.4944718479738,5.71879005613435,0.735482770930252,0.0891894417118018,1.72406482015906,295.680487338057,-5.14843245930189,1.67822740443983,-2.75822342030254,1.91433422197002,-1.53151205129436,0.910888445235385
Present,GL157,Alaska Range,585,GL157_UP,UP,2.25000000000006,11.55,-5.14999999999998,6553.5,833.5,305.7,28.4,2285.1,1073.6,1137.5,2190.4,4.8,0.198000001907349,673.5,15.7500000000001,-8.24999999999994,24,-4.44999999999999,9.15000000000003,52,266,5.75400019081682,335,9.75000000000006,12.65,6.45000000000005,233,1.23721881860327,0.609748985374694,806,0.00229785964778498,G211285E60812N,60.7904,-148.725,-5.9522438339547,1.21690088421305,-3.48186528472961,-2.54274764947785,RGI60-01.09507,0.723807158319399,3.79516175061405,4.02205292202067,8.4032243604809,3.4775457091075,1.13385377316163,-8.13706623202184,16.4947542190794,5.71879005613435,0.735482770930252,0.0891562827077819,1.72398740074142,295.680487338057,-5.14843245930189,1.67822740443983,-2.75822342030254,1.91433422197002,-1.53151205129436,0.910888445235385
Future,GL157,Alaska Range,126,GL157_UP,UP,4.69000000000003,13.85,-2.48999999999996,6553.5,924.74,304.82,29.5,2465.36,1153.42,1184.18,2143.48,4.36,0.185190045833588,653.94,18.23,-5.24999999999997,23.48,-1.24999999999997,12.25,73.6,221.4,5.75120662689093,273.8,12.09,15.29,8.53000000000002,233,0.828417986946207,0.514507482828663,1080,0.00139912120573689,G211285E60812N,60.7904,-148.725,-5.9522438339547,1.21690088421305,-3.48186528472961,-2.54274764947785,RGI60-01.09507,0.978503351682829,3.66984139419157,4.16310888002701,8.36233250174496,3.40895574758595,1.12477671426284,-7.84714419536532,16.5575889213767,5.77969749830682,0.74442446054023,0.0898892131496443,1.72141771627026,295.690486839594,-6.05670059455254,2.34016180472512,-2.74292378119913,1.11016579460903,-1.20963631229242,1.06394383824865
Future,GL157,Alaska Range,370,GL157_UP,UP,7.47000000000004,16.43,1.05000000000002,6553.5,1013.3,310.22,30,2673.32,1190.34,1251.46,2280.52,3.84,0.1763742852211,621.84,20.71,-1.06999999999996,21.78,1.71000000000004,14.41,74.4,101.2,5.78422510235106,77,14.81,18.13,11.23,233,0.398245561396704,0.419850232549913,2489.75,0.000489899525929785,G211285E60812N,60.7904,-148.725,-5.9522438339547,1.21690088421305,-3.48186528472961,-2.54274764947785,RGI60-01.09507,1.46212723881597,3.55482782950491,4.3038265816762,8.33316116544157,3.35130361091891,1.11656066319079,-7.30247467658514,16.6439266954196,5.85295719285244,0.752041111044358,0.090465183961313,1.70415520846418,295.638823200313,-7.20962649167594,2.98256196090502,-2.66872857483544,0.293531866430814,-0.948031936936871,1.29475400587701
Future,GL157,Alaska Range,585,GL157_UP,UP,8.35000000000003,17.33,1.89000000000003,6553.5,1029.56,313.34,29.78,2728.36,1206.96,1287.16,2298.68,4.56,0.196491401195526,626.2,21.55,-1.30999999999997,22.86,3.01000000000004,15.35,81.2,74.4,5.81445883613626,52.2,15.89,19.39,11.81,233,0.10026854127451,0.362923969735357,2667,0.000394072088971341,G211285E60812N,60.7904,-148.725,-5.9522438339547,1.21690088421305,-3.48186528472961,-2.54274764947785,RGI60-01.09507,1.42889561685914,3.43301363062479,4.39954872154991,8.30221744329057,3.33884532387835,1.10794139259174,-7.07858638077516,16.6980210398109,5.87494953025931,0.752799175401579,0.0908581794022303,1.70267561097747,295.622237368798,-7.39876677085124,3.21728803861198,-2.70118037427974,-0.063995844034858,-0.940362638142488,0.91108527079611
Present,GL158,Alaska Range,126,GL158_DN,DN,4.95000000000005,11.7500000000001,-0.449999999999989,2895.4,393,104.9,40,1048.8,367.1,481,723.5,2.6,0.161000001430511,499.7,14.45,-1.94999999999999,16.4,5.35000000000002,9.65000000000003,137,173,4.74188400930391,178,10.05,11.7500000000001,8.75000000000006,46,-0.563846498979421,0.452031577043746,911,0.000827329105380398,G210738E60001N,59.9999,-149.292,-4.59521985513492,0.965999737170223,-1.49633246632883,-2.87794923789761,RGI60-01.08618,0.833837034210239,3.00922506920669,4.06366948492142,7.91448690867421,3.55518181172587,1.85186291063547,-6.09974858707237,16.52763532241,5.87734954496778,0.758369541515237,0.0893310661232547,1.7633557421556,295.258508532306,-2.52250063733124,1.12640083002341,1.11334571949824,-0.553577506137092,0.653930640652973,2.92759682034324
Present,GL158,Alaska Range,370,GL158_DN,DN,4.95000000000005,11.7500000000001,-0.449999999999989,2895.4,393,104.9,40,1048.8,367.1,481,723.5,2.6,0.161000001430511,499.7,14.45,-1.94999999999999,16.4,5.35000000000002,9.65000000000003,137,173,4.74188400930391,178,10.05,11.7500000000001,8.75000000000006,46,-0.517487550148299,0.452031577043746,911,0.000846714259541387,G210738E60001N,59.9999,-149.292,-4.59521985513492,0.965999737170223,-1.49633246632883,-2.87794923789761,RGI60-01.08618,0.833837034210239,3.02642803535677,4.06366948492142,7.91785657095266,3.55518125699237,1.85373012030376,-6.11470160609851,16.5280220011986,5.87734954496778,0.758369541515237,0.0892513785399949,1.76170794090526,295.258508532306,-2.52250063733124,1.12640083002341,1.11334571949824,-0.553577506137092,0.653930640652973,2.92759682034324
Present,GL158,Alaska Range,585,GL158_DN,DN,4.95000000000005,11.7500000000001,-0.449999999999989,2895.4,393,104.9,40,1048.8,367.1,481,723.5,2.6,0.161000001430511,499.7,14.45,-1.94999999999999,16.4,5.35000000000002,9.65000000000003,137,173,4.74188400930391,178,10.05,11.7500000000001,8.75000000000006,46,-0.53270298247487,0.452031577043746,911,0.000840302356695657,G210738E60001N,59.9999,-149.292,-4.59521985513492,0.965999737170223,-1.49633246632883,-2.87794923789761,RGI60-01.08618,0.833837034210239,3.02002634183506,4.06366948492142,7.91160352994381,3.55518167026595,1.85462826064857,-6.10948437603889,16.5218470681297,5.87734954496778,0.758369541515237,0.0892779625559509,1.76248701499662,295.258508532306,-2.52250063733124,1.12640083002341,1.11334571949824,-0.553577506137092,0.653930640652973,2.92759682034324
Present,GL158,Alaska Range,126,GL158_UP,UP,2.75000000000006,9.45000000000004,-2.54999999999995,3391.7,460.9,123.3,39.9,1229.2,431.3,564.3,846.2,2.6,0.162999999523163,486.7,12.05,-3.94999999999999,16,3.05000000000001,7.25000000000006,49,242,4.8907249974237,298,7.65000000000003,9.35000000000002,6.35000000000002,231,-0.563846498979421,0.557696437664083,281,0.00267722916990995,G210738E60001N,59.9992,-149.281,-4.59521985513492,0.965999737170223,-1.49633246632883,-2.87794923789761,RGI60-01.08618,0.00571474445809807,2.97851976615067,3.80823955090903,7.90896508174458,3.63528868285105,1.82705484861417,-6.32216126488878,16.5237204113922,5.77114363612761,0.744907452219282,0.0892434958890888,1.78373783316307,295.365327985506,-2.48210980801237,0.357963620276604,0.423581025199007,0.248279980003043,0.377034510017627,2.88626930114421
Present,GL158,Alaska Range,370,GL158_UP,UP,2.75000000000006,9.45000000000004,-2.54999999999995,3391.7,460.9,123.3,39.9,1229.2,431.3,564.3,846.2,2.6,0.162999999523163,486.7,12.05,-3.94999999999999,16,3.05000000000001,7.25000000000006,49,242,4.8907249974237,298,7.65000000000003,9.35000000000002,6.35000000000002,231,-0.517487550148299,0.557696437664083,281,0.00273984048888042,G210738E60001N,59.9992,-149.281,-4.59521985513492,0.965999737170223,-1.49633246632883,-2.87794923789761,RGI60-01.08618,0.00571474445809807,2.99343716045601,3.80823955090903,7.91215834134698,3.63508889288144,1.82759748493406,-6.33231362947136,16.524538709465,5.77114363612761,0.744907452219282,0.0891370913875279,1.78210817877437,295.365327985506,-2.48210980801237,0.357963620276604,0.423581025199007,0.248279980003043,0.377034510017627,2.88626930114421
Present,GL158,Alaska Range,585,GL158_UP,UP,2.75000000000006,9.45000000000004,-2.54999999999995,3391.7,460.9,123.3,39.9,1229.2,431.3,564.3,846.2,2.6,0.162999999523163,486.7,12.05,-3.94999999999999,16,3.05000000000001,7.25000000000006,49,242,4.8907249974237,298,7.65000000000003,9.35000000000002,6.35000000000002,231,-0.53270298247487,0.557696437664083,281,0.00271913154655622,G210738E60001N,59.9992,-149.281,-4.59521985513492,0.965999737170223,-1.49633246632883,-2.87794923789761,RGI60-01.08618,0.00571474445809807,2.98818714608946,3.80823955090903,7.90605218985112,3.63483861929504,1.82790285808106,-6.33436610056782,16.5160425738699,5.77114363612761,0.744907452219282,0.0892199143712328,1.78305695249658,295.365327985506,-2.48210980801237,0.357963620276604,0.423581025199007,0.248279980003043,0.377034510017627,2.88626930114421
Future,GL158,Alaska Range,126,GL158_UP,UP,4.97000000000004,11.55,-0.0099999999999567,3748.64,547.18,122.7,41.3,1351.88,459.86,659.7,991.34,2.3,0.143550572395325,470.88,14.15,-1.80999999999997,15.96,6.69000000000003,9.31000000000004,78.6,133.4,4.88620521571808,133.6,9.77000000000003,11.67,8.27000000000004,231,-2.22070784083891,0.255495189137829,1077,0.000305772643354035,G210738E60001N,59.9992,-149.281,-4.59521985513492,0.965999737170223,-1.49633246632883,-2.87794923789761,RGI60-01.08618,1.01052319260883,2.26288564467014,4.28356096941394,7.73828409031437,3.55928836098566,1.7374082981365,-5.37045730712543,16.8188216920456,5.97733455345964,0.770723579743515,0.0908650749778466,1.79672813850281,295.434992481475,-3.37775678269152,0.970954067753202,0.24974648099969,-0.484308333090422,0.669312197638981,2.9691838038243
Future,GL158,Alaska Range,370,GL158_UP,UP,7.67000000000004,14.01,3.27000000000004,4054.66,549.42,126.24,40.56,1411.94,470.42,769.84,1039.38,1.9,0.129979259967804,442.8,16.75,2.13000000000003,14.62,8.65000000000004,11.63,4,11.4,4.91258135362087,0,12.19,14.13,10.71,231,-4.78684678951881,0.0698531632090306,1401.25,6.51006173041787e-05,G210738E60001N,59.9992,-149.281,-4.59521985513492,0.965999737170223,-1.49633246632883,-2.87794923789761,RGI60-01.08618,1.26015305560542,1.25512719877679,4.5540882050977,7.46067539734717,3.53155014211935,1.60854643274919,-3.86772491899377,17.3032362998959,6.07045987242616,0.782238045168209,0.0936667060432849,1.84120127263519,295.447506647697,-4.32621440357835,1.66961853203961,0.504337060601551,-1.16713230087831,0.963373125300303,3.12513956513956
Future,GL158,Alaska Range,585,GL158_UP,UP,8.47000000000004,14.91,4.07000000000004,4093.04,553.34,126.02,40.32,1438.3,473.18,853.56,1120.92,2.58,0.161807899475098,446.92,17.43,1.89000000000003,15.54,8.59000000000004,12.47,28.6,0,4.9152251092916,0,13.05,15.15,11.15,231,-3.42354194662361,0.13892735868932,1301.25,0.000138694378589157,G210738E60001N,59.9992,-149.281,-4.59521985513492,0.965999737170223,-1.49633246632883,-2.87794923789761,RGI60-01.08618,1.18224002666089,1.81550389795338,4.45155573555519,7.60323401111592,3.52146095164825,1.68253074008426,-4.42893152131515,17.036398687471,6.03427565724731,0.777310034036591,0.0919219789106669,1.81205293061686,295.457555779911,-4.52481420294406,1.83793662011535,0.503102576245967,-1.42018286681112,0.818346613068955,2.76649720539846
Present,GL159,Alaska Range,126,GL159_DN,DN,2.45000000000005,12.05,-5.24999999999994,6267.6,761.8,266.4,29.6,2087.1,933.2,989.2,1998.9,4.9,0.196000003814697,697.3,16.45,-8.54999999999995,25,-4.54999999999995,9.65000000000003,53,257,5.6209441963472,326,10.15,13.15,6.75000000000006,57,0.256977573828128,0.49654620093623,1738,0.000653830901280793,G211144E60742N,60.7677,-148.84,-5.84304454198971,0.72303660789221,-2.36712361413162,-0.797508195884688,RGI60-01.09245,1.47835212893946,3.38051088443231,4.20308763081329,8.15415658694025,3.4617927502486,1.32729763558182,-7.65113462705743,16.2066759927624,5.81924179343198,0.749969037258987,0.0882066205211137,1.73430916819577,295.785239922154,-4.53142010364271,1.89632368098653,-2.26286295492292,1.57027496274204,-1.5876124263498,1.02511910032346
Present,GL159,Alaska Range,370,GL159_DN,DN,2.45000000000005,12.05,-5.24999999999994,6267.6,761.8,266.4,29.6,2087.1,933.2,989.2,1998.9,4.9,0.196000003814697,697.3,16.45,-8.54999999999995,25,-4.54999999999995,9.65000000000003,53,257,5.6209441963472,326,10.15,13.15,6.75000000000006,57,0.285942657320212,0.49654620093623,1738,0.000663362726248934,G211144E60742N,60.7677,-148.84,-5.84304454198971,0.72303660789221,-2.36712361413162,-0.797508195884688,RGI60-01.09245,1.47835212893946,3.38656820114144,4.20308763081329,8.15599689683322,3.46178572423996,1.32817253891162,-7.65622416123961,16.2074476656453,5.81924179343198,0.749969037258987,0.0881192230530138,1.73312422642239,295.785239922154,-4.53142010364271,1.89632368098653,-2.26286295492292,1.57027496274204,-1.5876124263498,1.02511910032346
Present,GL159,Alaska Range,585,GL159_DN,DN,2.45000000000005,12.05,-5.24999999999994,6267.6,761.8,266.4,29.6,2087.1,933.2,989.2,1998.9,4.9,0.196000003814697,697.3,16.45,-8.54999999999995,25,-4.54999999999995,9.65000000000003,53,257,5.6209441963472,326,10.15,13.15,6.75000000000006,57,0.290440361646337,0.49654620093623,1738,0.000664855234748413,G211144E60742N,60.7677,-148.84,-5.84304454198971,0.72303660789221,-2.36712361413162,-0.797508195884688,RGI60-01.09245,1.47835212893946,3.3917376960096,4.20308763081329,8.15373230469972,3.46179372821994,1.32984922563301,-7.66293733410181,16.200041643268,5.81924179343198,0.749969037258987,0.0881310101922103,1.73329592413799,295.785239922154,-4.53142010364271,1.89632368098653,-2.26286295492292,1.57027496274204,-1.5876124263498,1.02511910032346
Present,GL159,Alaska Range,126,GL159_UP,UP,-0.0499999999999545,9.25000000000006,-7.44999999999999,6553.5,836.1,290.3,29.8,2290.3,1016.5,1079.9,2191.1,4.9,0.201999998092651,671.3,13.65,-10.65,24.3,-6.74999999999994,6.85000000000002,53,0,5.70394912743552,365,7.35000000000002,10.35,3.95000000000005,97,0.256977573828128,0.557696437664083,536,0.00211696711181222,G211144E60742N,60.7588,-148.852,-5.84304454198971,0.72303660789221,-2.36712361413162,-0.797508195884688,RGI60-01.09245,0.377550666598112,3.33173251276524,4.07073767166514,8.14761387503723,3.56876944117651,1.29444132609356,-7.74810778809839,16.1997962169679,5.73951399705277,0.740035183002587,0.0881160255279164,1.75889620634738,295.739895590653,-4.4956229813435,0.970685782243117,-2.99107661865106,2.46728405534554,-1.86700367448255,0.971933744402016
